,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
382.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
383.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
384.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
385.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
386.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
387.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
388.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
389.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
390.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
391.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
392.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
393.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
394.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
395.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
396.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
397.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
398.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
399.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
400.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
401.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
402.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
403.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
404.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
405.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
406.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
407.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
408.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
409.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
410.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
411.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
412.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
413.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
414.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
415.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
416.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
417.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
418.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
419.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
420.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
421.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
422.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
423.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
424.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
425.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
426.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
427.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
428.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
429.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
430.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
431.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
432.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
433.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
434.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
435.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
436.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
437.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
438.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
439.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
440.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
441.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
442.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
443.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
444.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
445.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
446.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
447.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
448.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
449.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
450.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
451.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
452.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
453.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
454.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
455.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
456.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
457.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
458.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
459.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
460.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
461.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
462.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
463.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
464.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
465.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
466.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
467.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
468.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
469.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
470.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
471.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
472.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
473.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
474.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
475.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
476.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
477.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
478.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
479.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
480.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
481.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
482.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
483.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
484.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
485.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
486.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
487.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
488.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
489.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
490.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
491.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
492.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
493.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
494.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
495.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
496.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
497.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
498.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
499.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
500.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
501.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
502.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
503.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
504.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
505.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
506.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
507.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
508.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
509.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
510.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
511.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
512.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
513.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
514.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
515.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
516.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
517.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
518.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
519.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
520.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
521.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
522.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
523.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
524.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
525.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
526.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
527.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
528.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
529.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
530.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
531.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
532.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
533.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
534.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
535.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
536.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
537.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
538.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
539.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
540.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
541.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
