,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
373.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
374.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
375.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
376.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
377.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
378.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
379.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
380.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
381.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
382.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
383.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
384.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
385.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
386.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
387.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
388.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
389.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
390.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
391.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
392.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
393.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
394.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
395.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
396.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
397.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
398.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
399.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
400.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
401.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
402.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
403.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
404.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
405.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
406.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
407.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
408.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
409.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
410.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
411.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
412.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
413.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
414.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
415.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
416.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
417.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
418.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
419.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
420.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
421.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
422.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
423.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
424.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
425.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
426.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
427.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
428.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
429.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
430.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
431.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
432.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
433.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
434.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
435.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
436.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
437.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
438.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
439.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
440.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
441.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
442.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
443.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
444.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
445.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
446.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
447.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
448.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
449.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
450.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
451.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
452.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
453.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
454.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
455.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
456.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
457.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
458.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
459.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
460.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
461.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
462.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
463.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
464.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
465.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
466.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
467.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
468.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
469.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
470.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
471.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
472.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
473.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
474.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
475.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
476.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
477.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
478.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
479.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
480.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
481.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
482.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
483.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
484.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
485.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
486.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
487.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
488.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
489.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
490.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
491.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
492.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
493.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
494.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
495.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
496.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
497.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
498.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
499.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
500.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
501.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
502.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
503.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
504.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
505.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
506.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
507.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
508.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
509.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
510.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
511.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
512.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
513.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
514.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
515.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
516.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
517.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
518.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
519.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
520.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
521.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
522.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
523.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
524.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
525.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
526.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
527.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
528.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
529.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
530.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
531.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
532.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
533.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
534.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
535.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
536.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
537.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
538.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
539.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
540.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
541.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
542.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
543.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
544.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
545.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
546.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
547.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
548.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
549.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
550.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
551.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
552.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
553.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
554.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
555.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
556.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
557.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
558.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
559.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
560.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
561.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
562.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
563.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
564.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
565.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
566.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
567.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
568.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
569.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
570.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
571.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
