,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
377.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
378.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
379.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
380.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
381.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
382.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
383.0,4.0,"wikicup, chop, know, greek, gold, roman, article, read, capture, sea",,
384.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
385.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
386.0,3.0,"window, kansa, article, descend, canadian, silva, album, fuck, day, claim",,
387.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
388.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
389.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
390.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
391.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
392.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
393.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
394.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
395.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
396.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
397.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
398.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
399.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
400.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
401.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
402.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
403.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
404.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
405.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
406.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
407.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
408.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
409.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
410.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
411.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
412.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
413.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
414.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
415.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
416.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
417.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
418.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
419.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
420.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
421.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
422.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
423.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
424.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
425.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
426.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
427.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
428.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
429.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
430.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
431.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
432.0,3.0,"window, kansa, article, descend, canadian, silva, album, fuck, day, claim",,
433.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
434.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
435.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
436.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
437.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
438.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
439.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
440.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
441.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
442.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
443.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
444.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
445.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
446.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
447.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
448.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
449.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
450.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
451.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
452.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
453.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
454.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
455.0,4.0,"wikicup, chop, know, greek, gold, roman, article, read, capture, sea",,
456.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
457.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
458.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
459.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
460.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
461.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
462.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
463.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
464.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
465.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
466.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
467.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
468.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
469.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
470.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
471.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
472.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
473.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
474.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
475.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
476.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
477.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
478.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
479.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
480.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
481.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
482.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
483.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
484.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
485.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
486.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
487.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
488.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
489.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
490.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
491.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
492.0,4.0,"wikicup, chop, know, greek, gold, roman, article, read, capture, sea",,
493.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
494.0,3.0,"window, kansa, article, descend, canadian, silva, album, fuck, day, claim",,
495.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
496.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
497.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
498.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
499.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
500.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
501.0,3.0,"window, kansa, article, descend, canadian, silva, album, fuck, day, claim",,
502.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
503.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
504.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
505.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
506.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
507.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
508.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
509.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
510.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
511.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
512.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
513.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
514.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
515.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
516.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
517.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
518.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
519.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
520.0,3.0,"window, kansa, article, descend, canadian, silva, album, fuck, day, claim",,
521.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
522.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
523.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
524.0,3.0,"window, kansa, article, descend, canadian, silva, album, fuck, day, claim",,
525.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
526.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
527.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
528.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
529.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
530.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
531.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
532.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
533.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
534.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
535.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
536.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
537.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
538.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
539.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
540.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
541.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
542.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
543.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
544.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
545.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
